203	0.395838
204	0.237856
205	0.03741
206	0.042419
207	0.109824
208	0.157207
209	0.018383
210	0.011805
211	0.308373
212	0.280285
213	0.338688
214	0.113263
215	0.025298
216	0.031005
217	0.140399
218	0.043845
219	0.052654
220	0.031114
221	0.16772
222	0.224751
223	0.357286
224	0.274751
225	0.04337
226	0.122922
227	0.058562
228	0.047757
229	0.103966
230	0.04944
231	0.325071
232	0.358715
233	0.035858
234	0.056875
235	0.120768
236	0.33156
237	0.119128
238	0.346994
239	0.399354
240	0.048383
241	0.036811
242	0.294516
243	0.032404
244	0.042426
245	0.037608
246	0.210896
247	0.039433
248	0.289176
249	0.197202
250	0.068742
251	0.146809
252	0.4051
253	0.060795
254	0.134444
255	0.035212
256	0.054669
257	0.243934
258	0.203137
259	0.036435
260	0.100795
261	0.412585
262	0.047242
263	0.03028
264	0.013637
265	0.320161
266	0.190824
267	0.019827
268	0.185296
269	0.087863
270	0.086546
271	0.397589
272	0.334588
273	0.072164
274	0.168574
275	0.048675
276	0.21767
277	0.37382
278	0.074689
279	0.036403
280	0.345454
281	0.12561
282	0.023335
283	0.037509
284	0.140802
285	0.3782
286	0.024281
287	0.024372
288	0.079552
289	0.054437
290	0.279403
291	0.35311
292	0.036878
293	0.02485
294	0.049943
295	0.171973
296	0.081632
297	0.356841
298	0.176828
299	0.144957
300	0.086952
301	0.011971
302	0.214506
303	0.304184
304	0.3882
305	0.012822
306	0.045125
307	0.04721
308	0.313501
309	0.089646
310	0.071042
311	0.13459
312	0.120394
313	0.311228
314	0.205338
315	0.358255
316	0.018794
317	0.135375
318	0.181641
319	0.036274
320	0.186096
321	0.047036
322	0.37644
323	0.379052
324	0.245558
325	0.293214
326	0.119656
327	0.03179
328	0.05433
329	0.286871
330	0.186979
331	0.299148
332	0.353592
333	0.077517
334	0.305893
335	0.048851
336	0.055217
337	0.074414
338	0.08415
339	0.251711
340	0.14921
341	0.191817
342	0.350805
343	0.062025
344	0.220109
345	0.286667
346	0.214536
347	0.10773
348	0.57559
414	0.563704
428	0.569421
1684	0.569384
1912	0.574694
2814	0.052147
2838	0.099747
2885	0.066115
3003	0.082372
3173	0.348245
3290	0.070537
353	0.574328
363	0.575157
366	0.572602
376	0.585588
389	0.544023
420	0.518713
475	0.571632
483	0.581483
484	0.576487
517	0.567655
526	0.569552
538	0.55895
563	0.563994
566	0.557395
580	0.579119
596	0.532548
601	0.47388
606	0.577688
629	0.348255
637	0.584202
641	0.569963
649	0.091793
651	0.546395
896	0.572961
897	0.561963
898	0.520792
899	0.077205
900	0.284786
901	0.490995
902	0.547093
903	0.452827
904	0.022956
905	0.351649
906	0.568742
907	0.359817
908	0.411243
909	0.156826
910	0.053545
911	0.034541
912	0.172993
913	0.521265
914	0.393788
915	0.512181
916	0.581607
917	0.57694
918	0.057705
919	0.475021
920	0.274011
921	0.573068
922	0.482936
923	0.168066
924	0.501117
925	0.575576
926	0.418361
927	0.552218
928	0.153303
929	0.153117
930	0.564892
931	0.292709
932	0.573635
933	0.445103
934	0.575499
935	0.167873
936	0.523709
937	0.139963
938	0.453724
939	0.254117
940	0.380025
941	0.538458
942	0.574887
943	0.274417
944	0.475702
945	0.128274
946	0.574622
947	0.58073
948	0.47689
949	0.444786
950	0.204499
951	0.339354
952	0.578482
953	0.572426
954	0.557925
955	0.093355
956	0.06567
957	0.554707
958	0.388341
959	0.541565
960	0.571
961	0.252466
962	0.509418
963	0.423538
964	0.458116
965	0.337376
966	0.571733
967	0.583664
968	0.551602
969	0.491958
970	0.309864
971	0.507036
972	0.417064
973	0.372315
974	0.24696
975	0.563122
976	0.402652
977	0.413662
978	0.571322
979	0.096544
980	0.569908
981	0.545873
982	0.567891
983	0.557952
984	0.572263
985	0.159388
986	0.300205
987	0.09695
988	0.538616
989	0.507848
990	0.430079
991	0.298661
992	0.454657
993	0.576606
994	0.478997
995	0.556767
996	0.070386
997	0.566351
998	0.242399
999	0.571255
1000	0.2385
1001	0.556757
1002	0.087247
1003	0.583298
1004	0.563112
1005	0.325199
1006	0.575977
1007	0.363053
1008	0.224615
1009	0.561389
1010	0.459562
1011	0.49411
1012	0.518299
1013	0.279886
1014	0.576923
1015	0.53048
1016	0.081273
1017	0.57663
1018	0.556516
1019	0.571773
1020	0.564026
1021	0.56898
1022	0.148997
1023	0.188168
1024	0.576006
1025	0.458653
1026	0.580089
1027	0.045566
1028	0.574521
1029	0.559619
1030	0.112491
1031	0.128428
1032	0.569287
1033	0.248143
1034	0.083875
1035	0.432865
1036	0.559505
1037	0.489743
1038	0.137215
1039	0.455288
1040	0.564313
1041	0.557098
1042	0.309695
1043	0.121513
1044	0.496197
1045	0.115932
1046	0.05488
1047	0.573575
1048	0.568722
1049	0.574553
1050	0.207381
1051	0.544647
1052	0.564917
1053	0.153672
1054	0.553783
1055	0.247913
1056	0.572236
1057	0.069938
1058	0.179453
1059	0.561533
1060	0.556244
1061	0.214511
1062	0.352392
1063	0.396224
1064	0.371386
1065	0.062966
1066	0.578207
1067	0.566338
1068	0.550723
1069	0.402711
1070	0.567019
1071	0.046373
1072	0.452644
1073	0.238116
1074	0.571382
1075	0.576645
1076	0.571944
1077	0.248958
1078	0.576712
1079	0.579859
1080	0.551089
1081	0.473058
1082	0.558609
1083	0.566809
1084	0.363578
1085	0.45953
1086	0.578103
1087	0.114382
1088	0.223224
1089	0.306663
1090	0.229086
1091	0.439765
1092	0.539176
1093	0.189938
1094	0.21564
1095	0.414308
1096	0.040634
1097	0.441671
1098	0.366767
1099	0.554256
1100	0.560822
1101	0.575479
1102	0.545566
1103	0.209757
1104	0.577165
1105	0.087653
1106	0.434947
1107	0.578403
1108	0.542241
1109	0.504417
1110	0.566088
1111	0.103892
1112	0.542907
1113	0.539988
1114	0.550205
1115	0.514637
1116	0.476321
1117	0.565536
1118	0.408406
1119	0.044702
1120	0.53845
1121	0.397678
1122	0.542384
1123	0.583803
1124	0.573446
1125	0.577059
1126	0.579723
1127	0.339391
1128	0.572478
1129	0.570933
1130	0.577933
1131	0.474892
1132	0.579119
1133	0.12336
1134	0.23052
1135	0.56157
1136	0.442808
1137	0.411171
1138	0.111669
1139	0.455266
1140	0.225766
1141	0.399901
1142	0.524154
1143	0.292446
1144	0.281265
1145	0.056006
1146	0.569237
1147	0.163664
1148	0.556868
1149	0.574907
1150	0.267596
1151	0.199086
1152	0.373097
1153	0.583191
1154	0.22
1155	0.533491
1156	0.575655
1157	0.092736
1158	0.564286
1159	0.569232
1160	0.573055
1161	0.355868
1162	0.186952
1163	0.581542
1164	0.491003
1165	0.411793
1166	0.562723
1167	0.48257
1168	0.114261
1169	0.363444
1170	0.536232
1171	0.366705
1172	0.579953
1173	0.579284
1174	0.324536
1175	0.575999
1176	0.053627
1177	0.161949
1178	0.267598
1179	0.529086
1180	0.538876
1181	0.58078
1182	0.577373
1183	0.50844
1184	0.572256
1185	0.570859
1186	0.300943
1187	0.346774
1188	0.481315
1189	0.539896
1190	0.545011
1191	0.569336
1192	0.56228
1193	0.159086
1194	0.055038
1195	0.548727
1196	0.461342
1197	0.206974
1198	0.580572
1199	0.570914
1200	0.079978
1201	0.576442
1202	0.107658
1203	0.195311
1204	0.571864
1205	0.57076
1206	0.047118
1207	0.574489
1208	0.06717
1209	0.573073
1210	0.480426
1211	0.566103
1212	0.416856
1213	0.302553
1214	0.565598
1215	0.535831
1216	0.487628
1217	0.538388
1218	0.11543
1219	0.548641
1220	0.240188
1221	0.559604
1222	0.571817
1223	0.423337
1224	0.046851
1225	0.463214
1226	0.480302
1227	0.564172
1228	0.412152
1229	0.560235
1230	0.577836
1231	0.576247
1232	0.445073
1233	0.071414
1234	0.281906
1235	0.57306
1236	0.51945
1237	0.546645
1238	0.580708
1239	0.300943
1240	0.092778
1241	0.431513
1242	0.574075
1243	0.572471
1244	0.266214
1245	0.496148
1246	0.532733
1247	0.461265
1248	0.154769
1249	0.358552
1250	0.573377
1251	0.261904
1252	0.044486
1253	0.048106
1254	0.090208
1255	0.581708
1256	0.575841
1257	0.566346
1258	0.539012
1259	0.524192
1260	0.525833
1261	0.567388
1262	0.085937
1263	0.179163
1264	0.108789
1265	0.476554
1266	0.225296
1267	0.580517
1268	0.274949
1269	0.570119
1270	0.017492
1271	0.571557
1272	0.569683
1273	0.555954
1274	0.411906
1275	0.56176
1276	0.082884
1277	0.574749
1278	0.494152
1279	0.546256
1280	0.577868
1281	0.535699
1282	0.575838
1283	0.473417
1284	0.577554
1285	0.555353
1286	0.469646
1287	0.573657
1288	0.577381
1289	0.579881
1290	0.576254
1291	0.578242
1292	0.559364
1293	0.567269
1294	0.393612
1295	0.089487
1296	0.424395
1297	0.081956
1298	0.574169
1299	0.474075
1300	0.532699
1301	0.154954
1302	0.579542
1303	0.551805
1304	0.479634
1305	0.576103
1306	0.431963
1307	0.422498
1308	0.350656
1309	0.536846
1310	0.431337
1311	0.436358
1312	0.572567
1313	0.51845
1314	0.412939
1315	0.532815
1316	0.498772
1317	0.317381
1318	0.531958
1319	0.446474
1320	0.573199
1321	0.406596
1322	0.575999
1323	0.568151
1324	0.5577
1325	0.263179
1326	0.01435
1327	0.54151
1328	0.348628
1329	0.578804
1330	0.576638
1331	0.562936
1332	0.573048
1333	0.431231
1334	0.566997
1335	0.573023
1336	0.555506
1337	0.427965
1338	0.556021
1339	0.571545
1340	0.571795
1341	0.575402
1342	0.211213
1343	0.502845
1344	0.5797
1345	0.569691
1346	0.086885
1347	0.581736
1348	0.496546
1349	0.540557
1350	0.524192
1351	0.570567
1352	0.574078
1353	0.0754
1354	0.133781
1355	0.523238
1356	0.311213
1357	0.512761
1358	0.57388
1359	0.577116
1360	0.438678
1361	0.571151
1362	0.076724
1363	0.35825
1364	0.309304
1365	0.542783
1366	0.569416
1367	0.580097
1368	0.13306
1369	0.544137
1370	0.586385
1371	0.47646
1372	0.145949
1373	0.566351
1374	0.536425
1375	0.573063
1376	0.579522
1377	0.574229
1378	0.447537
1379	0.561718
1380	0.581317
1381	0.467282
1382	0.559151
1383	0.115298
1384	0.177779
1385	0.301305
1386	0.034323
1387	0.153536
1388	0.564444
1389	0.552305
1390	0.579116
1391	0.576888
1392	0.539225
1393	0.538074
1394	0.047145
1395	0.062649
1396	0.549648
1397	0.394011
1398	0.540267
1399	0.571689
1400	0.440928
1401	0.331221
1402	0.56227
1403	0.098599
1404	0.566202
1405	0.545214
1406	0.476462
1407	0.522919
1408	0.476715
1409	0.577492
1410	0.298039
1411	0.252624
1412	0.421255
1413	0.571617
1414	0.248014
1415	0.443657
1416	0.576883
1417	0.145175
1418	0.388235
1419	0.414236
1420	0.569049
1421	0.378413
1422	0.383399
1423	0.559339
1424	0.31485
1425	0.497908
1426	0.563959
1427	0.570537
1428	0.479473
1429	0.538799
1430	0.071488
1431	0.570495
1432	0.573305
1433	0.345801
1434	0.298534
1435	0.568562
1436	0.467259
1437	0.544298
1438	0.477017
1439	0.385647
1440	0.460931
1441	0.249299
1442	0.121852
1443	0.249824
1444	0.491701
1445	0.163513
1446	0.549624
1447	0.57926
1448	0.553221
1449	0.566175
1450	0.369599
1451	0.479077
1452	0.400716
1453	0.37693
1454	0.514712
1455	0.168569
1456	0.584761
1457	0.571188
1458	0.500461
1459	0.572359
1460	0.58105
1461	0.164249
1462	0.570111
1463	0.281119
1464	0.501857
1465	0.574288
1466	0.034885
1467	0.571411
1468	0.439584
1469	0.551476
1470	0.567886
1471	0.577247
1472	0.571743
1473	0.554432
1474	0.094734
1475	0.566029
1476	0.091795
1477	0.199557
1478	0.315311
1479	0.578012
1480	0.567752
1481	0.322567
1482	0.521302
1483	0.573003
1484	0.414647
1485	0.553545
1486	0.081169
1487	0.561183
1488	0.576682
1489	0.398022
1490	0.234885
1491	0.575417
1492	0.317903
1493	0.410245
1494	0.376058
1495	0.557022
1496	0.515145
1497	0.45922
1498	0.230404
1499	0.143315
1500	0.473367
1501	0.41767
1502	0.56129
1503	0.500347
1504	0.574194
1505	0.522615
1506	0.225821
1507	0.522555
1508	0.514877
1509	0.579629
1510	0.115766
1511	0.406281
1512	0.47028
1513	0.569483
1514	0.502454
1515	0.573605
1516	0.570253
1517	0.517923
1518	0.325506
1519	0.485823
1520	0.570748
1521	0.146264
1522	0.583246
1523	0.563877
1524	0.516757
1525	0.56252
1526	0.405254
1527	0.244266
1528	0.565568
1529	0.549601
1530	0.573308
1531	0.353427
1532	0.541337
1533	0.473382
1534	0.440993
1535	0.58361
1536	0.565558
1537	0.334365
1538	0.563583
1539	0.571723
1540	0.5733
1541	0.504479
1542	0.566492
1543	0.502129
1544	0.230886
1545	0.50337
1546	0.054145
1547	0.578462
1548	0.455345
1549	0.539232
1550	0.509609
1551	0.565578
1552	0.134258
1553	0.490475
1554	0.57175
1555	0.438601
1556	0.468928
1557	0.576125
1558	0.07177
1559	0.574256
1560	0.03972
1561	0.395511
1562	0.182305
1563	0.56201
1564	0.290126
1565	0.547457
1566	0.336905
1567	0.432766
1568	0.416767
1569	0.575113
1570	0.575199
1571	0.559136
1572	0.555511
1573	0.561802
1574	0.558472
1575	0.396187
1576	0.577502
1577	0.571275
1578	0.543847
1579	0.134942
1580	0.569495
1581	0.046442
1582	0.523295
1583	0.576373
1584	0.569988
1585	0.240495
1586	0.066086
1587	0.571062
1588	0.355182
1589	0.572206
1590	0.578099
1591	0.562617
1592	0.498705
1593	0.391079
1594	0.325756
1595	0.564783
1596	0.569876
1597	0.58872
1598	0.575838
1599	0.226962
1600	0.575553
1601	0.438215
1602	0.267742
1603	0.581718
1604	0.574256
1605	0.579792
1606	0.45258
1607	0.057044
1608	0.580243
1609	0.569876
1610	0.579864
1611	0.567757
1612	0.576484
1613	0.577326
1614	0.576148
1615	0.331245
1616	0.534655
1617	0.575571
1618	0.442949
1619	0.579983
1620	0.577316
1621	0.56868
1622	0.578497
1623	0.565026
1624	0.494984
1625	0.442008
1626	0.484902
1627	0.046858
1628	0.573592
1629	0.382627
1630	0.563152
1631	0.247168
1632	0.563716
1633	0.385217
1634	0.515781
1635	0.535387
1636	0.56894
1637	0.561622
1638	0.522709
1639	0.57048
1640	0.181384
1641	0.238465
1642	0.392686
1643	0.569029
1644	0.572694
1645	0.566685
1646	0.365229
1647	0.544073
1648	0.391594
1649	0.493719
1650	0.342377
1651	0.133288
1652	0.572243
1653	0.578925
1654	0.083082
1655	0.561124
1656	0.394048
1657	0.054397
1658	0.363073
1659	0.574105
1660	0.446435
1661	0.574412
1662	0.578423
1663	0.579646
1664	0.112161
1665	0.582238
1666	0.442337
1667	0.40381
1668	0.574486
1669	0.575994
1670	0.229678
1671	0.486383
1672	0.428869
1673	0.50026
1674	0.391832
1675	0.573288
1676	0.270668
1677	0.540218
1678	0.385036
1679	0.461535
1680	0.573486
1681	0.462288
1682	0.526284
1683	0.570956
1685	0.580218
1686	0.504942
1687	0.430594
1688	0.56875
1689	0.566762
1690	0.08842
1691	0.54054
1692	0.534615
1693	0.056687
1694	0.464135
1695	0.487965
1696	0.25307
1697	0.211523
1698	0.348232
1699	0.516182
1700	0.361869
1701	0.155093
1702	0.535439
1703	0.549926
1704	0.484016
1705	0.406796
1706	0.524251
1707	0.57363
1708	0.200371
1709	0.561325
1710	0.34927
1711	0.135749
1712	0.57513
1713	0.12799
1714	0.57208
1715	0.57587
1716	0.563139
1717	0.579804
1718	0.568007
1719	0.397705
1720	0.520151
1721	0.578264
1722	0.561198
1723	0.565538
1724	0.573248
1725	0.520782
1726	0.344776
1727	0.465375
1728	0.505623
1729	0.579631
1730	0.578366
1731	0.157769
1732	0.562109
1733	0.465063
1734	0.539428
1735	0.577168
1736	0.560515
1737	0.576992
1738	0.454442
1739	0.326655
1740	0.507725
1741	0.570359
1742	0.549374
1743	0.419745
1744	0.497856
1745	0.392518
1746	0.585157
1747	0.37204
1748	0.302342
1749	0.24693
1750	0.574053
1751	0.563736
1752	0.570064
1753	0.5705
1754	0.540198
1755	0.041629
1756	0.303045
1757	0.56899
1758	0.389324
1759	0.175657
1760	0.062686
1761	0.578195
1762	0.134278
1763	0.511721
1764	0.469054
1765	0.575536
1766	0.52484
1767	0.523897
1768	0.571354
1769	0.443585
1770	0.539183
1771	0.40334
1772	0.564214
1773	0.391322
1774	0.479381
1775	0.247316
1776	0.046692
1777	0.143979
1778	0.5351
1779	0.398242
1780	0.361025
1781	0.449525
1782	0.559755
1783	0.572194
1784	0.324271
1785	0.491015
1786	0.570235
1787	0.473035
1788	0.130126
1789	0.576544
1790	0.522974
1791	0.580849
1792	0.091901
1793	0.58235
1794	0.554256
1795	0.559483
1796	0.571018
1797	0.110292
1798	0.431802
1799	0.57872
1800	0.577215
1801	0.452033
1802	0.244897
1803	0.350943
1804	0.574813
1805	0.43156
1806	0.447128
1807	0.55175
1808	0.251394
1809	0.578428
1810	0.56825
1811	0.561847
1812	0.509101
1813	0.571869
1814	0.16952
1815	0.420755
1816	0.573439
1817	0.35715
1818	0.492407
1819	0.569678
1820	0.565231
1821	0.487086
1822	0.160525
1823	0.581258
1824	0.5526
1825	0.414667
1826	0.579081
1827	0.577455
1828	0.572877
1829	0.295276
1830	0.319683
1831	0.516848
1832	0.54484
1833	0.563328
1834	0.045984
1835	0.57508
1836	0.437465
1837	0.464462
1838	0.125595
1839	0.569138
1840	0.206742
1841	0.556479
1842	0.577385
1843	0.535969
1844	0.569302
1845	0.573404
1846	0.520225
1847	0.433474
1848	0.5403
1849	0.575954
1850	0.499676
1851	0.536306
1852	0.439928
1853	0.347707
1854	0.032689
1855	0.130017
1856	0.121112
1857	0.571186
1858	0.477123
1859	0.544358
1860	0.292857
1861	0.584053
1862	0.551391
1863	0.545595
1864	0.575283
1865	0.185657
1866	0.41695
1867	0.571159
1868	0.578356
1869	0.330317
1870	0.410668
1871	0.562463
1872	0.526791
1873	0.58226
1874	0.331996
1875	0.464734
1876	0.567336
1877	0.563412
1878	0.496338
1879	0.576982
1880	0.432508
1881	0.562832
1882	0.544603
1883	0.382062
1884	0.506145
1885	0.510485
1886	0.57179
1887	0.263273
1888	0.572983
1889	0.160332
1890	0.079032
1891	0.572246
1892	0.320626
1893	0.566294
1894	0.564491
1895	0.486165
1896	0.107943
1897	0.497026
1898	0.566905
1899	0.580998
1900	0.50072
1901	0.31357
1902	0.57611
1903	0.528032
1904	0.460436
1905	0.18643
1906	0.348656
1907	0.496244
1908	0.213303
1909	0.509767
1910	0.449205
1911	0.499643
1926	0.553904
1932	0.554043
1939	0.558017
1945	0.563241
1951	0.550166
1955	0.567388
1972	0.566145
1973	0.5587
1976	0.525417
1991	0.534417
1995	0.560431
1998	0.545737
2001	0.553402
2004	0.529965
2007	0.549042
2009	0.548188
2018	0.544484
2024	0.549928
2027	0.554462
2032	0.569656
2038	0.580188
2039	0.584776
2042	0.576487
2054	0.578814
2068	0.570357
2071	0.560089
2072	0.575865
2081	0.568126
2102	0.55897
2111	0.579767
2116	0.547928
2117	0.575439
2127	0.583167
2128	0.57485
2133	0.564457
2135	0.55873
2138	0.556739
2143	0.565197
2153	0.564476
2157	0.50614
2171	0.566056
2174	0.564043
2180	0.567663
2183	0.579391
2187	0.575514
2189	0.567774
2199	0.569658
2203	0.570379
2223	0.564172
2224	0.568324
2225	0.549743
2247	0.584699
2250	0.571481
2254	0.570703
2264	0.557918
2267	0.557851
2268	0.571431
2279	0.568423
2283	0.573115
2284	0.55869
2289	0.567692
2292	0.556697
2302	0.579636
2319	0.562362
2327	0.571978
2336	0.573805
2337	0.495945
2364	0.572837
2378	0.537764
2384	0.56927
2398	0.569807
2417	0.574199
2436	0.570349
2445	0.571661
2447	0.533872
2451	0.566561
2458	0.574518
2459	0.540505
2461	0.56253
2463	0.572763
2471	0.563813
2472	0.538973
2475	0.572335
2491	0.564513
2494	0.518817
2498	0.569364
2502	0.512837
2508	0.549846
2510	0.578215
2511	0.577777
2529	0.496999
2533	0.570676
2538	0.552075
2543	0.584541
2547	0.582072
2571	0.49201
2583	0.538103
2589	0.570899
2598	0.567903
2617	0.579636
2629	0.567467
2635	0.455672
2636	0.542513
2640	0.573568
2643	0.575766
2647	0.546596
2649	0.57538
2653	0.576219
2660	0.522667
2704	0.059678
2740	0.017717
427	0.199156
464	0.099218
549	0.114481
351	0.04107
364	0.055813
393	0.0505
399	0.075586
441	0.100409
476	0.075694
501	0.075865
564	0.047217
349	0.112156
350	0.317319
352	0.406608
354	0.431627
355	0.506697
356	0.066576
357	0.234598
358	0.040084
359	0.381741
360	0.533422
361	0.377039
362	0.390931
365	0.17439
367	0.478207
368	0.508497
369	0.344915
370	0.576828
371	0.127433
372	0.342087
373	0.571295
374	0.558908
375	0.44077
377	0.018737
378	0.57465
379	0.06389
380	0.206232
381	0.205197
382	0.323771
383	0.062248
384	0.068579
385	0.212565
386	0.051931
387	0.506559
388	0.498524
390	0.196294
391	0.572543
392	0.534865
394	0.519837
395	0.577289
396	0.418866
397	0.525231
398	0.514667
400	0.579411
401	0.029327
402	0.541431
403	0.366603
404	0.562
405	0.188482
406	0.111914
407	0.313382
408	0.557606
409	0.514835
410	0.293456
411	0.086039
412	0.567121
413	0.344499
415	0.421179
416	0.412451
417	0.570602
418	0.46385
419	0.548433
421	0.448616
422	0.555454
423	0.541131
424	0.258401
425	0.383008
426	0.328544
429	0.208024
430	0.523152
431	0.561765
432	0.571188
433	0.201572
434	0.484957
435	0.24543
436	0.538242
437	0.120176
438	0.577442
439	0.537024
440	0.302092
442	0.351743
443	0.039874
444	0.513337
445	0.440493
446	0.428089
447	0.040265
448	0.088143
449	0.244828
450	0.40153
451	0.434377
452	0.54388
453	0.071342
454	0.027403
455	0.454637
456	0.560357
457	0.286658
458	0.458812
459	0.20921
460	0.56847
461	0.567279
462	0.400678
463	0.521993
465	0.56769
466	0.210867
467	0.039837
468	0.024268
469	0.336851
470	0.308752
471	0.466992
472	0.122783
473	0.507306
474	0.366677
477	0.209158
478	0.154115
479	0.529634
480	0.15902
481	0.473506
482	0.446494
485	0.121557
486	0.205464
487	0.510411
488	0.432902
489	0.382097
490	0.309577
491	0.222181
492	0.566286
493	0.539787
494	0.402931
495	0.466467
496	0.538928
497	0.578735
498	0.094174
499	0.067046
500	0.578626
502	0.24229
503	0.551996
504	0.482649
505	0.234927
506	0.557888
507	0.572493
508	0.309054
509	0.209299
510	0.431238
511	0.495999
512	0.480874
513	0.555704
514	0.570352
515	0.552062
516	0.249084
518	0.283278
519	0.37927
520	0.551386
521	0.370849
522	0.201122
523	0.530124
524	0.556403
525	0.576021
527	0.526068
528	0.323783
529	0.230396
530	0.145487
531	0.471394
532	0.093942
533	0.122295
534	0.19638
535	0.257358
536	0.433947
537	0.513649
539	0.425677
540	0.197242
541	0.266271
542	0.55409
543	0.412367
544	0.573335
545	0.560631
546	0.478522
547	0.471149
548	0.482446
550	0.028173
551	0.240161
552	0.041599
553	0.564887
554	0.309146
555	0.496804
556	0.552892
557	0.530758
558	0.382238
559	0.575727
560	0.515006
561	0.587366
562	0.126781
565	0.42924
567	0.574806
568	0.204665
569	0.312243
570	0.47159
571	0.071585
572	0.034358
591	0.568445
656	0.113006
669	0.503305
604	0.511612
645	0.487153
646	0.282352
666	0.292236
683	0.493394
587	0.214575
590	0.26952
614	0.512914
634	0.364684
680	0.285204
586	0.167036
610	0.129671
652	0.080416
673	0.140379
676	0.391733
620	0.352493
574	0.203951
630	0.42257
678	0.340624
593	0.193174
609	0.42464
573	0.395264
575	0.262
576	0.183999
577	0.226759
578	0.214776
579	0.389619
581	0.037009
582	0.213852
583	0.242783
584	0.247257
585	0.023939
588	0.24918
589	0.306828
592	0.368831
594	0.069958
595	0.200718
597	0.306296
598	0.258762
599	0.194447
600	0.204471
602	0.039829
603	0.269582
605	0.359762
607	0.041424
608	0.017888
611	0.248985
612	0.246502
613	0.02899
615	0.214999
616	0.264187
617	0.34919
618	0.306249
619	0.365373
621	0.091874
622	0.224907
623	0.323484
624	0.032657
625	0.319527
626	0.241325
627	0.220587
628	0.207081
631	0.239119
632	0.2197
633	0.26439
635	0.237982
636	0.310317
638	0.035051
639	0.212617
640	0.200738
642	0.053199
643	0.252317
644	0.357886
647	0.186923
648	0.087225
650	0.217428
653	0.366915
654	0.409559
655	0.155031
657	0.144927
658	0.184003
659	0.216078
660	0.078554
661	0.219708
662	0.167363
663	0.173028
664	0.2664
665	0.213441
667	0.046162
668	0.017366
670	0.281545
671	0.172986
672	0.209643
674	0.023788
675	0.267135
677	0.279911
679	0.186011
681	0.214627
682	0.192902
684	0.255576
685	0.259205
1967	0.087638
3437	0.436014
3454	0.21126
3487	0.073731
3723	0.046826
3861	0.141894
3961	0.091379
3980	0.00179
3989	0.000525
4011	0.023385
4031	0.006754
686	0.052761
687	0.050485
688	0.053087
689	0.011367
690	0.017012
691	0.003481
692	0.002087
693	0.04287
694	0.065427
695	0.05281
696	0.061557
697	0.078762
698	0.097878
699	0.001394
700	0.025444
701	0.05717
702	0.003989
703	0.050671
704	0.017821
705	0.054835
